user,PawnIsolateScore,PawnOverlapScore,PawnProtectScore
Faiber Lotero,0.04667884727953663,-0.28952435712160385,1.1682767014049726
Falkesi CheFalquito,-0.017131772012606163,-0.2916858591039326,1.4628850813756473
Falko Bindrich,0.11677614432972971,-0.29295570699653467,1.6739247547087286
Famil Kishiev,0.15534471992348994,-0.4385140820246125,1.2619513466928352
Fanny Duarte Napoles,0.028173786956925895,-0.41118567893753466,1.3474635317159176
FarOut1364,0.16744274440542184,-0.3109532717243174,1.5994255832863065
Farah Yumna Budiarti,-0.02072226363935355,-0.2249912500602964,1.7943271616551735
Fariasov-inactive,-0.06336006733453745,-0.1713534008054752,1.9669624455393047
Farid Firmansyah,0.011603237929058059,-0.27169265906338047,2.6040130936072794
Farid Mustafayev,0.061085411674549284,-0.21665836348370074,1.7050735501316423
Farid Orujov,0.07348775002452469,-0.21371565106159415,1.1364903600726266
Farid Tamer,0.0706109500891396,-0.2856904224501947,1.5646090824936671
Farid Zeynalov,0.012380753074338459,-0.07650623192676277,1.6285296499995774
Farzad Abdi,0.06073674193303037,-0.2675552669669881,1.560727876257308
Farzad Bolourchifard,0.07603107694577177,-0.3179927539768551,1.7590986511028759
Fatih Baltic,0.06896891868369749,-0.26246568955294375,1.8820039303710707
Faustino Oro,0.08667518324758276,-0.2322288868630772,1.5793989112128552
FearlessKing64,0.0735261885548718,-0.39262562599301276,1.6826272872408587
Fede Garcia Lemos,0.09028638107594639,-0.42419049468204356,1.7307885529043936
Federico Perez Ponsa,0.09109892732328656,-0.27789041803663755,1.3989683504062242
Federico Sellitti,0.0853567505396164,-0.243601534092854,1.473910154099578
Fehér Ádám,0.1574659331861583,-0.4821387238860013,1.4511970720443068
Felipe El Debs,-0.09185401670446534,-0.11184486832542659,1.8636654140143674
Felipe Escudero,0.02670364385427097,-0.15945721839011381,1.6143803263376644
Felipe Fernandez,-0.030558778564736672,-0.2359016717161776,1.734638118120519
Felipe K. Menna Barreto,-0.009778854884807333,-0.3167842586681581,1.5294522679249603
Felipe Lobo,-0.008214202164581623,-0.2547630184452874,1.7333701180308427
Felipe Massarioli,0.10319442194476121,-0.3695240348350046,1.713666333277111
Felipe Vergara Jofré,0.1270889943079255,-0.16849134625083784,1.7385114796255052
Felix Blohberger,0.14034777624086842,-0.27221290176130075,1.9778894320429168
Felix Guo,0.05540596173562399,-0.21116471517047658,0.96912577410889
Felix Hampel,0.3016878077518148,-0.2904947261770282,1.9778257021861523
Felix Hindermann,0.08541774740312204,-0.3106911730836638,1.553105485183247
Felix Ilinca,0.09522282739321539,-0.3305642144373625,1.617220963043541
Felix Izeta Txabarri,0.094987794192147,-0.3029506802533118,1.642596359530699
Felix Kuznetsov,0.06410402821816409,-0.2513984543473273,1.5480026369936608
Felix Meissner,0.0933079801995298,-0.3245987744572697,1.9375862244845354
Felix Rose,0.0734689519380411,-0.2713818110078044,1.3681832476942832
Felix Ynojosa,0.17206122636658924,-0.4329110605998076,1.3259308559228242
Felixto2010,0.12770657569948285,-0.2481521164518478,1.208677628990148
Fengxi Mao,0.1544700059137861,-0.28617750815873594,2.0479640475080862
Fenil Shah,0.22169985928050445,-0.08739926739926737,1.138450957644506
Ferdinand Hellers,-0.013485489588319466,-0.060994723557605365,1.0166475193944275
Ferenc Arnold,0.03501559886052972,-0.3156389133464278,2.6125190859085095
Ferenc Jr. Gombocz,0.05717168615916569,-0.2528671997965165,1.7642824255200136
Ferenc Langheinrich,0.0770691171687188,-0.34468191564773115,1.6007436901171073
Fermin Gonzalez Velez,0.04252949763021439,-0.32583997864328434,1.7846444363701353
Fernando Arauz Alonso,-0.023345966494131818,-0.27403535761302805,1.986403539818283
Fernando Augusto Osorio Itanare,0.021222352524614657,-0.20181280710729413,1.621799554450175
Fernando Bolaños Soza,0.0978537931223093,-0.233619865094657,1.4669289909174912
Fernando Broca,0.039033811717537274,-0.225581494560411,1.5881523028355176
Fernando Díaz,0.07997466965556561,-0.20490202732008767,1.2576094145567858
Fernando Fernandez,-0.015068402551736845,-0.37915599509767184,1.7194984942203755
Fernando Fernández Estremera,0.09094534832853426,-0.4180122428403605,1.458905844719807
Fernando Junior Freire Dos Santos Dutra,0.027027027027027,-0.054054054054054,2.108108108108108
Fernando López Gracia,0.060141662889961874,-0.2791862454075184,1.5562965216008149
Fernando Mata,0.0909149152228224,-0.3214656750228995,1.2528221092429506
Fernando Offermann,0.04895755400732719,-0.25086745805283855,2.0003811811997347
Fernando Valenzuela,0.09356044806369403,-0.23850018874211804,1.4788256616265403
Fernando Viana da Costa,0.08313441616409874,-0.2420517985025435,1.5779979578582122
Ferzan Azizoglu,0.06832914413996634,-0.22394412104111233,1.8809274538606275
Fidel Corrales Jimenez,0.10660209076748814,-0.26018004387465626,1.5562842657918257
Filip Boe Olsen,0.08768191170063307,-0.28541959895324137,1.760703979387518
Filip Covic,0.07610761896227933,-0.3188335218606038,1.6835200890435051
Filip Cukrowski,0.06811495950371486,-0.1699970426677937,1.6038856654864442
Filip Dowgird,0.11276535823883703,-0.28977350160018567,2.0855786430348218
Filip Haring,0.06465144294924653,-0.2528831258719541,1.542030834432086
Filip Klim,0.16452200957091676,-0.29904629901239166,1.5555584239487732
Filip Kumic,0.19110586545307276,-0.46764156711273286,1.6034528448409318
Filip Luczak,0.10539616797520547,-0.34630301513582595,1.8797092791279024
Filip Magold,0.18172093210853388,-0.2621418875178786,1.8276004379726924
Filip Ochedzan,0.04843566322802697,-0.2586909635880972,1.7807403743833856
Filip Pavic,0.1536704859683844,-0.49849335405035133,1.633840374291622
Filiz Osmanodja,-0.017338976314780954,-0.27354635262792326,1.0876226268914992
Finlay Bowcott-Terry,0.0787483623052701,-0.24686444797339518,1.3464347256920113
Fiona Steil-Antoni,0.021163220838573304,-0.36163793403166206,1.5787818066244024
Fiorella Contreras Huaman,0.09252198255059862,-0.2715828339738531,1.611739294668403
FlamingPhoenix123,0.09914505471209477,-0.22308573029694845,1.3610268221790034
Flavio Gonzales Curse,0.10193957498905948,-0.2546361321460754,1.408717891558568
Flavio Perez,0.08824965143137807,-0.19529811198846025,1.8279448861562873
Flavio Wisniacki,0.08546021898982448,-0.276263231652238,1.8342564260164558
FlavioGocu,0.09367650389225192,-0.2156792991545513,1.5570238655386432
Flawian Krawczyk,0.129788959830196,-0.24019829193829312,1.3398368979023163
FloMaster111,0.006608336513261186,-0.30249416819541,1.573368183736947
Florescu Codrut Constantin,0.11294193106168769,-0.24388947593562502,1.6371191270142342
Florian Atzl,0.02389928213503995,-0.18509881135545408,1.3171154127817881
Florian Daeschler,0.0839886719809785,-0.21616068119808882,1.492553655542786
Florian Fuchs,0.11587066188357031,-0.33603271654898653,1.2696318959241217
Florian Gatterer,0.03461952042124916,-0.23452478131194124,1.8555804637659155
Florian Grafl,0.10411447211555974,-0.2604725606654596,1.5779092810478386
Florian Grezels,0.11780364753034282,-0.2661581000675444,1.3508028971984283
Florian Jenni,0.0990445014673915,-0.223903954701711,1.5272494894371775
Florian Kaczur,0.035289490345411914,-0.3118082121005807,1.683531209055223
Florian Mostbauer,0.10069403511443419,-0.355747801755245,2.0037992254447876
Florian Popist,0.07151445823595713,-0.26539381005058515,1.4551609726960486
Florian Schwabeneder,0.11982490224979038,-0.2709168656183528,1.9792500986185673
Floryan Eugene,0.05435606993047552,-0.28932411579881934,1.467078195669173
FlySooHigh,0.13150059576169484,-0.312043727493215,1.4431946321565197
Flávio Bezerra,0.059139178113940254,-0.33131258652877066,1.9957855456224445
Forest Chen,0.15421426542682487,-0.27443170102500775,1.6088520753615048
Forking_U,-0.08467473649538865,-0.46809523809523806,1.7572472002635047
FramboiseDePrintemps,0.07851812218738259,-0.21244479459331764,1.7769937154918645
Franc Ashiku,0.13545012395539033,-0.3215970011925389,1.6705148726940182
Francesco Bentivegna,0.068544810526215,-0.4168628784410968,0.8555872071156216
Francesco Bettalli,0.07105028432435312,-0.3289926836403529,1.5270944825827124
Francesco Seresin,0.15751460973197237,-0.15659504184938444,1.8582376825297653
Francesco Sonis,0.08663810272047509,-0.2863335144672385,1.8272663528461173
Francesco Sorcinelli,0.049389833164566146,-0.32926476534868265,1.917484147417001
Francesco de Gleria,0.0811051449846746,-0.27683299271641143,1.5288647500990225
Francisco Allysson da S. Muniz,0.10490951881392385,-0.3093716087010164,1.6311672976133804
Francisco De Assiss Medeiros Jr,0.08570114184304743,-0.32359685466779764,1.835384369719155
Francisco Ferrari Pironti,0.05396275109013344,-0.23744428368338974,1.5346061687540467
Francisco Fiorito,0.08454417589085891,-0.3027187201170845,1.9124339400279193
Francisco Hernandez,-0.022163137844213674,-0.1105894608875837,0.9393096390668897
Francisco Javier Cruz Ravina,0.0444701988313816,-0.13790544772322316,1.6779049465521805
Francisco Javier Garcia Jimenez,0.04033080966456752,-0.34150295541196035,1.5276438861809378
Francisco Javier Muñoz,0.09916191104535736,-0.2974737751920135,1.4859318294478734
Francisco Jesus Wong Velis,0.09129386127898538,-0.1997587827362268,1.426654120612132
Francisco Miguel Callejas Rojas,0.054105936719897746,-0.24234116047528245,1.8613351536636873
Francisco Miguel Terron Elena,0.013654100555992641,-0.19894905176306465,1.254569159447543
Francisco Montoliu Cervero,0.13466660374750444,-0.21565908511008702,1.449996504252283
Francisco Nunez Lucero,-0.16366650327084217,-0.16348469110343786,1.5137241317579764
Francisco Orantes Taboada,0.10836843930066661,-0.26926018495872345,1.81505647049794
Francisco Palacios LLera,0.057342099349149675,-0.22031342840166368,1.8092008008864155
Francisco Silva Gonzalez,0.08715568310288428,-0.3865721498986897,1.4618501909320976
Francisco Vallejo Pons,0.08218373432031079,-0.3407166043347052,1.6348766840113012
Francisco Varacalli,0.0339062113854587,-0.2930808573604439,1.609259940151704
Franciscoconstantino,-0.03333333333333334,-0.1733333333333333,2.0458263305322126
Franciszek Sernecki,0.08599410387573095,-0.2286976090965715,1.493135906028642
Franck Steenbekkers,0.005764919056887855,-0.2871740491961582,1.3390232253361931
Franco Abramor,0.11147050440900755,-0.19638832602905837,1.6993198969736119
Franco Manteiga,0.06340447848211643,-0.29743421340655046,1.5915227635178997
Franco Rodrigo Quiroz Alva,0.0456222933812754,-0.422559866461062,2.074144806460732
Francois Oberholzer,0.10640974315152545,-0.3488926935988434,1.5177443715981949
Frank Buchenau,0.0872888039260392,-0.23374076144750364,1.4812835463056795
Frank Johnson,0.02982526394891078,-0.41605646504784066,1.0822199829095878
Frank van Tellingen,0.04631232972818041,-0.2891547287707912,1.2670210419848262
Frankie Badacsonyi,0.08525642968095376,-0.3030485846286423,1.8908852911033158
Franklin Annervys Palomo Chess,0.09582502225865977,-0.15577108042675883,1.989955882218402
Franklin Esquivia,-0.1448863636363636,-0.08522727272727271,2.556818181818182
Franz Robert Grafil,0.08328309989198719,-0.2127486382283469,1.6676848145950165
Fred Garcia,-0.05256340019538776,-0.28738113163579004,1.2272761816628275
Frederic Decoster,0.09591165196065869,-0.2759518478299598,1.7044916259430214
Frederick Dathe,0.09460071650933698,-0.08143526358472848,2.350708721786334
Frederick Waldhausen Gordon,0.1030326501142898,-0.25634908544076174,1.8565479628792638
Frederico Gazel,0.30527726223083823,-0.10261716212782807,1.7780916841227261
Frederico Matsuura,0.09216534274234142,-0.2951608280380893,1.5253469575581875
Frederik Svane,0.11501254624243167,-0.24628723129766636,1.6409978905989406
Frode Elsness,0.04491144030483549,-0.323805731336119,1.4883204819328704
Frontier96,-0.09861452082196764,-0.5104450809238043,2.2153289234406253
FrostNova,0.10503044463051686,-0.5522573005420347,1.0525416612917742
Fruzsina Szente-Varga,0.0641983828158446,-0.2572652911129115,1.5431163631343732
Funki_123,0.04205527593383591,-0.2735304455135262,2.0025016365092334
Furqan Tanwir,0.04387962201804625,-0.3089354880227186,1.4290050035052364
Fy Antenaina Rakotomaharo,0.10994815703600495,-0.3042039714366851,1.5027412542645207
Fyodor Myshakov,0.03216025114522185,-0.23359052146497242,1.833779300855004
Fábio Wanderley,0.027495145221084462,-0.20038333892036134,1.4847768891383906
G. K.,0.1238165813427604,-0.4460129454062692,1.5294839556180506
GABRIEL SCHOENFELD,0.04476956592451053,-0.19311443388784139,1.678800211222087
GEKKESPONS,0.05784336708825967,-0.16030093512694557,1.9609833313091651
GEOFFREY J COLLINS,0.04895211798628375,-0.28974775395766816,1.6064820741948438
GERARDO MARIN,0.045155938183146366,-0.20013614023828571,1.7903440001015745
GGTroubleshooter,0.00595557543231965,-0.3878428741800835,1.3884168157423973
GGX0X0,-0.11501594142790152,-0.35646853545524637,1.9319845474330524
GILBERTO HERNANDEZ,0.0038473825805394107,-0.23668914406993263,1.501498704370033
GIRINATH PDS,0.07721700961229692,-0.24128165100372748,1.521316702077702
GM Merab Gagunashvili,0.12450207516849694,-0.2727821002995479,2.135516354868824
GM5050,0.028627947930796517,-0.1460998667333,2.0553839151852644
GO A HEAD,0.01263429614180797,-0.24761342736090197,2.038841920966802
GUSTAVO HERNANDEZ,0.06236494153997247,-0.20207601406564446,1.8713703863682332
GUSTAVO MANUEL LARREA LLORCA,0.0387305538718138,-0.2624788728692256,1.433341351909655
GUST_b,0.004831680791775982,-0.1675352116962809,1.891416529245075
Gabor Balazs,0.12199803700247638,-0.21191567595634275,1.4985763345292704
Gabor Nagy,0.0772266933584622,-0.2623195258503973,1.623989721364008
Gabor Papp,0.08043987257680961,-0.1866747431672805,2.756684314917934
Gabriel Anton Salazar Olchowski,0.05188247649610242,-0.21065719324752036,1.335002409627935
Gabriel Arteaga,0.1492806511169471,-0.26275127529184483,1.8159853925914136
Gabriel Carckeno Do Carmo,0.04785243912169669,-0.3011440322645822,1.753797908854563
Gabriel Curi,0.07300733479236916,-0.4008988737550853,1.5054877286810024
Gabriel Eidelman,0.0553613363931867,-0.2766949579442606,1.8188102295775952
Gabriel Ewing,0.0,0.0,1.0
Gabriel Fernandez Barbosa,0.09100591043681139,-0.15945932274767657,1.891091968986824
Gabriel Garmendia,0.028972806175622288,-0.28255478062908373,1.5242174022114494
Gabriel Gonzaga Garcia,0.11748561793081436,-0.2700132272072253,1.221839299984786
Gabriel Grecescu,0.11133407602116353,-0.2062155649014981,1.5927070477027754
Gabriel Gähwiler,0.09883870151739425,-0.25405902621281534,1.975949662752964
Gabriel James Koop Bick,0.1717837687258319,-0.1997517083315347,1.3589220992240847
Gabriel Ledezma,0.10587761674718198,-0.1256038647342995,1.4649758454106279
Gabriel Lenoir,0.05686987621029949,-0.22010169597051046,1.5674532726418766
Gabriel Lesueur,0.12264565810900892,-0.1742106890052113,1.7306108759826395
Gabriel Pereyra,0.0642196214197333,-0.2532122371229467,2.165732281599129
Gabriel Petcu,0.16607782480346123,-0.2512268952347952,1.8985388263454581
Gabriel Petesch,0.08339301978766772,-0.2602543427219824,1.8522977502882187
Gabriel Pérez Pérez,0.08372110801236371,-0.13294155046799727,1.6277753355720777
Gabriel Sam,0.09607785647918232,-0.17155790084764969,1.4064550060488863
Gabriel Tortola F. Vieira,-0.021303258145363404,-0.0263157894736842,2.06265664160401
Gabriel Urbani,0.08336989344858838,-0.2528826195510367,1.1538483164039568
Gabriel Voiteanu,0.04730572337747165,-0.34935060909765353,1.4895098859489295
Gabriela Antova,0.05661708062660033,-0.31080794967662945,1.6782089228294554
Gabriela Vargas,0.032760104561606766,-0.3707339066023556,1.7733247124264284
Gabriele Franchini,0.05786156069128869,-0.281251199314413,1.5896218512307694
Gachatur Kazarjan,0.022203010154490155,-0.27870612536847933,0.9413056925856773
Gadhavi Veerbhadrasinh,0.10525789315568185,-0.3139628954479045,1.3776619936579633
Gadir Guseinov,0.08251933479827918,-0.16946446858433659,1.431241410376653
Gagik Navoyan,0.10744550083272551,-0.2957668572542272,1.193310950823185
Gahan MG,0.09972529713686841,-0.24900126400218753,1.3376122124657126
Gaioz Nigalidze,0.10750038317798875,-0.2790849410188681,1.6509974648399732
Gal Drnovšek,0.009827743540853643,-0.2418457278109736,1.3458543666090488
Gal.la Garcia-Castany Musellas,0.051266757716445774,-0.2839162792368918,1.4832001256234892
Galina Mikheeva,0.07707445800164424,-0.3010550462629759,1.5430632897526508
Galina Novikova,0.05847956013077224,-0.24030040619146154,1.2304830536077314
Gan-Erdene Sugar,0.09752711608031071,-0.29953650336846777,1.6869523054127598
Gan-Od Sereenen,0.09640567540669996,-0.3028018714383102,1.9105740148233818
Ganesh Kumarappan,-0.06978446748738587,-0.31185812760140164,1.9806122952725778
Ganesh Manugappan,-0.17314527860637782,-0.23349686767818126,1.063929218105986
Ganesh Murugappan,0.023286572482289155,-0.2353407089959448,1.5728693626572212
Gao Rui,0.08636805192938944,-0.3533931055560531,1.5738255449954779
Gara Balajaev,-0.002182551043454052,-0.2944247610672806,2.0141647408316543
Garnik Nersesyan,0.08020543429307142,-0.23295529130700265,1.720858506736896
Garrett Smith,0.03244921364102184,-0.33431434279349836,1.3093243583491958
Garry Anatholy Hernandez Ojeda,0.06735137223971238,-0.2127631645837873,1.6656231756060966
Garry nevil,0.08328132650824818,-0.1780210086922392,1.4791394524176211
Garth Owen,-0.025376786068938312,-0.288650606915989,1.434225811622167
Garv Gaur,0.05029627788215181,-0.27288856674080686,1.8138910357871598
Gary Giroyan,0.014734928604722697,-0.20675276314549743,1.8066505767426626
Gary Leschinsky,0.05888085279242864,-0.26033667820011663,1.686638269283762
Gary Ng,0.0860724815254999,-0.30081040752445704,1.898476413713664
Gasan Guliev,0.05837825775969298,-0.29584675653544873,1.518550899429523
Gaspar Asprelli,0.178774327220325,-0.4183304353468845,1.1586843078685194
Gaspard Mashala,0.13246945849212213,-0.36528000319166676,1.7517885908476385
Gastón Martin,0.10187587866694052,-0.226243243509277,1.6853218515936208
Gastón Needleman,0.08497241523575332,-0.17178125497499463,1.4276536455230286
Gastón Zaidman,0.0641533273318282,-0.341663097620985,1.4370295512294855
Gata Kamsky,0.11589091051732786,-0.29239038655471794,1.8868836096782031
Gaurang Bagwe,0.07341633853892844,-0.26121892904850064,1.3926199182391577
Gaurav Bakliwal,-0.005034714532322175,-0.3083055833055833,1.8439645752085945
Gaurav Zagade,0.05831588926322916,-0.146529952063492,1.6683476017011132
Gauri Shankar,0.037486575090331015,-0.41886289614663763,1.7531890826418717
Gaute Bergan,0.013124044225121449,-0.17802394194833157,1.2321275359728903
Gavin R Lock,0.04562808369870803,-0.28052219903014697,1.5943741575751327
Gawain Maroroa Jones,0.118913730758162,-0.2793624887228447,1.7041981211450614
Geanfrancesco Pereira,0.21977586172179983,-0.1859808238681195,1.4516957410429179
Gedeon Hartge,0.14625572778547946,-0.23655534551647506,1.4973085579533367
Gediz Avsar,0.1082303205809263,-0.1723392822693397,1.3030517447090613
Gehua Wen,0.13168794094962435,-0.23822595871483543,1.6732393380861788
Geiner Jose Andrade Truyol,0.13363374752287707,-0.31250856341710825,1.236994719810209
Geir Sune Tallaksen Østmoe,0.03423044192602464,-0.3056049293326485,1.1079938951780124
Gellert Karacsonyi,0.08039322832448222,-0.27444590364609367,1.3109727587082805
Genaro Alvidrez,0.0341048895892334,-0.17110514865055307,1.5893451270356744
Genivan Genkeswaran,0.07622146187196596,-0.2830101373465961,1.1878985737983194
Gennadii Gutman,0.011877092124636154,-0.28162964860149825,1.5059807982837856
Gennadij Sagalchik,0.05640765928484887,-0.3668917586677349,1.287496122380617
Gennady Kozlov,0.13938418354211085,-0.2441716702308285,2.0808638183042745
Geo Castellanos Hernandez,-0.008730339087029323,-0.22776724258821338,1.190587479946439
Geordie Derraugh,0.14192948024768942,-0.2945493080188496,1.2399984963520807
Georg Meier,0.1562441229101469,-0.2068482830847061,1.9979535972610618
Georg Seul,0.04865803548953829,-0.33471416475210536,1.5528186461565885
Georg Von Buelow,0.10547593520335606,-0.2453448921967253,1.4878979274906508
George Danzer,0.0567532218789823,-0.2373664247683612,1.45083816855997
George Paval,0.02835424290747612,-0.24265369437888298,1.990667291177953
George Stoleriu,0.07305217167431528,-0.23704934693924357,1.7029101531436395
George Vlassis,0.011653978658570761,-0.26226470708974337,1.6980953516902546
Georges Leruste,-0.0622651189831389,-0.23898618360795826,1.3201895254915685
Georgi Filev,0.16768326180022475,-0.1901624293099628,1.4959214073652418
Georgi Orlov,0.12024261295754557,-0.32540763004332757,1.5521735962762244
Georgij Tenikashvili,0.03838333439902967,-0.3513599735159128,1.512847883818778
Georgijs Germanovs,0.0778030925190971,-0.23873815788849267,1.3186968488573403
Georgios Alexandros Kouskoutis,0.09833419191037963,-0.1923973623149546,2.0738378520948686
Georgios Gkoumas,0.007136122359830527,-0.14913477918150536,2.020282519716249
Georgios Kanakaris,0.05096211145877874,-0.2596289260457668,1.7326755865797001
Georgios Ketzetzis,0.06684427996607907,-0.4130120893640505,1.028966493929262
Georgios Papadopoulos,0.07990426390546605,-0.3228773104349141,1.6472918721416017
Georgios Papidakis,0.08634814298871825,-0.26632778351163744,1.886001755268784
Georgios Souleidis,0.09876272972138864,-0.24014662040756277,1.6817942702180302
Georgiy Sodol,0.1504266335999511,-0.31090763072949723,1.2764824184504708
Gerald Loew,0.03176882782098025,-0.32459866960138506,1.57745891516797
Gerard Tallada Serret,0.02382596316469394,-0.15845008093909838,1.6746218299366258
Gerardo Alfonso Ramirez Madrid,0.04932103971341433,-0.19633779792607287,2.1551301549189095
Gerardo Antonio Gracia Alvarez,0.0726228056630905,-0.2594882786862434,1.5268765789889018
Gerardo Fernandez,0.04782406347838277,-0.24495288696634082,1.799522643799037
Gerasimenyuk Mikhail,0.004403842039351012,-0.37048440165791846,1.5366845231705326
Gergana Peycheva,0.06190255979669926,-0.28132105932335,1.5274697577131005
Gergely Antal,0.1445098769906053,-0.2583699337288914,1.3925771115920536
Gergely Kantor,0.10514859036466258,-0.23373961202622687,1.5379111191423434
German Alex Sanchez Castellanos,0.04895230214937767,-0.23591151782733455,1.2672195904513928
German Bazeev,0.0844757999448065,-0.3400916704226981,1.835228501939178
German Darío Univio Sanchez,0.0905472420599983,-0.28882066253006805,1.2766535546877051
German Kochetkov,0.0377073380195994,-0.19557653189606566,1.944175719750451
German Spata,0.10781060776323001,-0.22414579255684505,2.0862839907161788
Germán Della Morte,0.09364319598706307,-0.30178922358444793,1.68115681003423
Germán Maldonado Mena,0.033429766897508824,-0.2500720976527428,1.3128337051724148
Gerodot71,0.06715437119626506,-0.28833518722675194,1.6633831169926019
Gerson Príncipe,0.09127691176434923,-0.18754108942681993,1.9974130575365983
Gevorg Alaverdyan,0.1165017673659574,-0.3365122677643952,1.7619224206036306
Gevorg Harutjunyan,0.10984582158244174,-0.3103104019053942,1.2895451453616245
Geydis Mantilla Gras,0.05832004253056883,-0.0552897395002658,1.3818447634237108
Gia Huy Banh,0.0884994979452174,-0.34675294961682085,1.5513056876961062
Gian Carlo Arvelo Leo,0.012736904513272484,-0.21372070811292226,1.4664726734549436
Gianmarco Leiva,0.10232849595327909,-0.25793186235015364,1.6057519226433246
Giannis Kalogeris,0.08850797761127692,-0.3495902393367878,1.42923403989184
GiantThresher,0.15560701679369632,-0.3351788843141744,1.2412191971658062
Giga Goderdzishvili,0.13663588629253456,-0.4710332879606262,1.8413843334996955
Giga Quparadze,0.14142860860716144,-0.2305103400681742,1.54957249734531
Gil Barak,0.07465129319863067,-0.3298391189091761,1.3142653907454862
Gil Popilski,0.09845665587382778,-0.28479672146639423,1.408681626041504
Gilbert Elroy Tarigan,0.1484872384560014,-0.3241136867152894,1.701667752055976
Gilberto Hernandez Amura,0.09400143579573675,-0.30186799884077026,1.8979568393324515
Gildas Goldsztejn,0.1183433497537049,-0.1696516141712305,1.9732075891358922
Giorgi Bagaturov,0.13262760481767077,-0.08889728001317715,2.326118459172033
Giorgi Bakhtadze,-0.15099715099715097,-0.1054131054131054,2.386039886039886
Giorgi Chokhonelidze,0.3000214514168002,-0.08576776019626094,1.033410178440085
Giorgi Margvelashvili,0.1354219642780271,-0.18601640894695276,1.8803578439788957
Giorgi Sibashvili,0.11752798420167444,-0.27250649992536824,1.7363609064224326
Giorgio Belli,0.07154342001634859,-0.21951627282680194,1.2968047963923375
Giovanna Arbunic Castro,-0.010103188568275499,-0.27182931359998713,1.7298060721498099
Giovanni B Tavares Da Silva,0.048680308420999845,-0.2560640459282976,1.465162364095006
Giovanni Carreto,0.07502170730816127,-0.30225612179648514,1.4950389423360895
Giovanni Lavorgna,0.00784289770979048,-0.2132264335080672,1.7048104769407393
Giovanni Marchesich,0.03601708026911002,-0.272642582000197,1.6117352550036534
Giovanni Mejia,0.02882102773662369,-0.28796718988433656,1.8742345059237637
Girard RAMASINDRAIBE,-0.017226553579499634,-0.2425437193364713,1.6647150182049981
Girish Koushik,0.09799482996399025,-0.272866057639076,1.7256588426074235
GirthyHuell,-0.0605750890758427,-0.18367820164754936,1.5209751711892836
Gisela Roque Sola,0.055677515964035515,-0.2718173584126412,1.8814438466077095
"Gislason ,Gudmundur",0.3006959715025929,-0.1640646635809574,1.841400233164272
Giulia Sala,0.018042635690026995,-0.25620334147887575,1.7399206020783844
Giuseppe Lettieri,0.11433234921261189,-0.25476871347953894,1.3197038673913029
Gizem Olcayoz,0.008010421069975203,-0.2404060211414285,1.7954705625610574
Glauber De Bona,-0.035934380289875785,-0.16117367045666883,2.135178887587132
Glaucio Cella,0.050243224734277475,-0.22220739140456955,1.3156376465379187
Gleb Apryshko,0.0189080459770115,-0.1980623973727422,2.3762001791312133
Gleb Dudin,0.14224643916110394,-0.23347521823799866,1.8683801878258788
Gleb Scheglov,0.08495004540433247,-0.3074536552923471,1.631295845415887
Glek_Igor,0.11360717008911454,-0.30612830731331964,1.534920694939311
Glen De Schampheleire,-0.019891664748706288,-0.14329630995732984,1.6521936666811055
Glennen Artuz,0.0015190878941992937,-0.19452453867340253,1.5296530035238105
Gloomy_Wanderer,0.10887653965655154,-0.23112563003214073,1.7821119609549028
Gnel Melikyan,0.11229666889949742,-0.309567015570995,1.8293789377236775
Gojko Vucinic,0.26951094882129367,-0.18807969807969804,1.262798542453715
Golan Green,0.12620785150153566,-0.2001879744954867,2.0279694907463774
Gold_Ocean,-0.014923028211794831,-0.25444055193714715,1.9002846406781466
Goltsev Dmitry,0.10872979880103957,-0.27109774527624547,1.238194183860625
Gonzalo Moro Saidon,0.03252531186554525,-0.15578852324736273,1.5998466912831124
Gonzalo Navarrete,0.07921503206373706,-0.4007977738549657,0.9458427912443714
Goodwill Khoa,0.006193703027310446,-0.29517973616729326,1.5678226613016641
Gopal Menon,0.12023073612860315,-0.23548727546517834,1.7352686199093286
Gor Asatryan,0.00903559161989416,-0.34449926235795,1.1278621879570951
Goran Galiot,0.1080435731885402,-0.3688136286029028,1.7159111311261077
Goran Urosevic,0.004612401519307047,-0.18261549709269473,1.709819698423212
Goran Vajic,0.22137285886108593,-0.21583973152834257,1.3713096838842553
Gordon McNeill,0.07787674559112864,-0.18803288670025145,1.3694581618553885
Gordon Xu,0.12526455751351642,-0.1337029220714493,1.0368482105557006
Gorkem Unsal,0.0825179229039444,-0.43186655076399316,1.3153689971803597
Gotham nerd,0.24933815733378892,-0.37142456470992385,1.1164242892215737
Goutham Krishna,0.047259550186330164,-0.23684771478481134,1.8421051543193934
GracefulYear,-0.052623112927872175,-0.18313142120724196,2.0289261498950415
Gracjan Grzesik,0.06364535584645696,-0.11526477476008534,1.8839232363398801
Graham Horobetz,0.10067625304428995,-0.20141674190989217,1.503464776978482
Graham Morrison,0.042785187124506345,-0.19159590010716077,1.5586196404845603
Grant Peed,0.1508816351479511,-0.3537963039606557,1.9693573294301279
Grantel Gibbs,0.03959461416649162,-0.26335896276194787,2.131870870394044
Grapsa Grapsa,0.059969602946256945,-0.2910688261225123,1.9150830813669746
Grayson Rorrer,0.10732722913364427,-0.25657651000541615,1.4538033749997359
Graziano Matteo Zinnai,0.1883614800056673,-0.3087760699917234,1.501516093928035
